"Object Name","Object Type","Location","Cluster Location","SLA Domain","Organization","Data Reduction (%)","Dedup Ratio","Logical Data Reduction (%)","Logical Dedup Ratio","Protected On","Total Local Storage (GB)","Total Archive Storage (GB)","Local Storage Growth (MB/day)","Archive Storage Growth (MB/day)"
"ACCDDEV","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","38.98","1.64","94.20","17.23","2018-09-24 04:20:56","114.0","0.0","704.6","0.0"
"LISTSERV","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","DPS","48.69","1.95","94.55","18.36","2017-10-25 08:48:37","114.1","0.0","-632.2","0.0"
"LISTSERV","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","48.69","1.95","94.55","18.36","2017-10-25 08:48:37","114.1","0.0","-632.2","0.0"
"E911-GIS","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","E911","62.53","2.67","96.84","31.67","2018-07-27 14:18:20","114.3","0.0","-2.3","0.0"
"E911-GIS","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","62.53","2.67","96.84","31.67","2018-07-27 14:18:20","114.3","0.0","-2.3","0.0"
"ACCD-SQL-QA","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ACCD","66.26","2.96","95.39","21.68","2018-09-24 04:21:44","114.4","0.0","1129.4","0.0"
"ACCD-SQL-QA","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","66.26","2.96","95.39","21.68","2018-09-24 04:21:44","114.4","0.0","1129.4","0.0"
"VEPARDSHQWB1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","DPS","51.62","2.07","96.14","25.87","2017-10-31 14:26:44","115.2","0.0","-376.8","0.0"
"VEPARDSHQWB1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","51.62","2.07","96.14","25.87","2017-10-31 14:26:44","115.2","0.0","-376.8","0.0"
"JUD-Tyler03","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","92.93","14.14","98.55","68.87","2018-08-29 14:42:21","116.9","0.0","1999.8","0.0"
"JUD-Tyler03","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","92.93","14.14","98.55","68.87","2018-08-29 14:42:21","116.9","0.0","1999.8","0.0"
"VTADS-Parsley","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","78.06","4.56","97.38","38.21","2018-08-28 08:14:28","119.2","0.0","-71.9","0.0"
"VTADS-Parsley","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","78.06","4.56","97.38","38.21","2018-08-28 08:14:28","119.2","0.0","-71.9","0.0"
"DFSFIREDB","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","DPS","49.94","2.00","91.86","12.28","2017-12-27 09:22:25","122.4","0.0","231.8","0.0"
"DFSFIREDB","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","49.94","2.00","91.86","12.28","2017-12-27 09:22:25","122.4","0.0","231.8","0.0"
"VTADS-Ginger","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","78.09","4.56","97.44","39.13","2018-08-28 08:14:28","125.1","0.0","-14.5","0.0"
"VTADS-Ginger","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","78.09","4.56","97.44","39.13","2018-08-28 08:14:28","125.1","0.0","-14.5","0.0"
"JUD-AV01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","36.99","1.59","90.57","10.61","2018-08-28 08:14:27","131.6","0.0","-496.3","0.0"
"JUD-AV01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","36.99","1.59","90.57","10.61","2018-08-28 08:14:27","131.6","0.0","-496.3","0.0"
"argus","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","EDU","91.96","12.43","99.31","145.40","2018-08-24 14:30:32","131.9","0.0","-221.4","0.0"
"argus","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","91.96","12.43","99.31","145.40","2018-08-24 14:30:32","131.9","0.0","-221.4","0.0"
"VTADS-Sage","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","77.78","4.50","97.17","35.39","2018-08-28 08:14:28","138.3","0.0","-38.8","0.0"
"VTADS-Sage","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","77.78","4.50","97.17","35.39","2018-08-28 08:14:28","138.3","0.0","-38.8","0.0"
"VTADS-Slothrup","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","72.13","3.59","97.88","47.23","2018-08-28 08:14:27","140.1","0.0","127.5","0.0"
"VTADS-Slothrup","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","72.13","3.59","97.88","47.23","2018-08-28 08:14:27","140.1","0.0","127.5","0.0"
"DPSOJBCADP2","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","DPS","62.57","2.67","90.17","10.17","2017-10-25 08:48:37","143.6","0.0","1854.8","0.0"
"DPSOJBCADP2","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","62.57","2.67","90.17","10.17","2017-10-25 08:48:37","143.6","0.0","1854.8","0.0"
"VTADS-Nutmeg","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","78.40","4.63","96.78","31.05","2018-08-28 08:14:27","146.6","0.0","66.2","0.0"
"VTADS-Nutmeg","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","78.40","4.63","96.78","31.05","2018-08-28 08:14:27","146.6","0.0","66.2","0.0"
"ERP-DBFMSIT01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ERP","89.76","9.77","99.10","110.92","2018-06-22 12:07:21","147.1","0.0","574.2","0.0"
"ERP-DBFMSIT01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","89.76","9.77","99.10","110.92","2018-06-22 12:07:21","147.1","0.0","574.2","0.0"
"VEPARDSHQDB1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","DPS","80.45","5.12","97.31","37.21","2017-12-27 09:29:46","147.5","0.0","-29.4","0.0"
"VEPARDSHQDB1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","80.45","5.12","97.31","37.21","2017-12-27 09:29:46","147.5","0.0","-29.4","0.0"
"VTADS-Rosemary","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","75.54","4.09","96.76","30.87","2018-08-28 08:14:27","147.5","0.0","-76.4","0.0"
"VTADS-Rosemary","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","75.54","4.09","96.76","30.87","2018-08-28 08:14:27","147.5","0.0","-76.4","0.0"
"PSB-ProEcrtApp1","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","70.82","3.43","94.33","17.64","2018-07-06 10:28:25","152.8","0.0","1018.2","0.0"
"JUD-FS02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","66.14","2.95","96.83","31.54","2018-08-28 08:14:28","153.2","0.0","-80.7","0.0"
"JUD-FS02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","66.14","2.95","96.83","31.54","2018-08-28 08:14:28","153.2","0.0","-80.7","0.0"
"JUD-BradConsole","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","27.18","1.37","93.51","15.41","2018-08-28 08:14:28","156.1","0.0","-212.6","0.0"
"JUD-BradConsole","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","27.18","1.37","93.51","15.41","2018-08-28 08:14:28","156.1","0.0","-212.6","0.0"
"302-sharebackup","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","EDU","36.07","1.56","95.64","22.92","2018-08-24 14:29:15","161.6","0.0","5.8","0.0"
"302-sharebackup","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","36.07","1.56","95.64","22.92","2018-08-24 14:29:15","161.6","0.0","5.8","0.0"
"E911-AGSNL","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","E911","44.55","1.80","95.20","20.84","2018-07-27 14:18:20","161.8","0.0","191.4","0.0"
"E911-AGSNL","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","44.55","1.80","95.20","20.84","2018-07-27 14:18:20","161.8","0.0","191.4","0.0"
"JUD-Jury-DB01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","86.08","7.19","98.73","78.92","2018-08-28 08:14:28","171.4","0.0","6.4","0.0"
"JUD-Jury-DB01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","86.08","7.19","98.73","78.92","2018-08-28 08:14:28","171.4","0.0","6.4","0.0"
"AGO-Voyager","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","AGO","13.79","1.16","92.31","13.00","2018-07-27 14:17:55","173.4","0.0","292.4","0.0"
"AGO-Voyager","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","13.79","1.16","92.31","13.00","2018-07-27 14:17:55","173.4","0.0","292.4","0.0"
"ENT-SP-APP","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ADS","55.39","2.24","93.92","16.46","2018-08-18 16:15:01","174.8","0.0","2536.4","0.0"
"ENT-SP-APP","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","55.39","2.24","93.92","16.46","2018-08-18 16:15:01","174.8","0.0","2536.4","0.0"
"VCGIPRDDB02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","VCGI","63.03","2.70","95.38","21.65","2018-07-25 11:42:40","184.5","0.0","1672.7","0.0"
"VCGIPRDDB02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","63.03","2.70","95.38","21.65","2018-07-25 11:42:40","184.5","0.0","1672.7","0.0"
"JUD-APP01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","44.60","1.80","92.02","12.53","2018-08-28 08:14:27","188.5","0.0","-209.2","0.0"
"JUD-APP01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","44.60","1.80","92.02","12.53","2018-08-28 08:14:27","188.5","0.0","-209.2","0.0"
"ACCD-SQL-Prod","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ACCD","52.36","2.10","93.75","15.99","2018-09-24 04:21:19","188.7","0.0","2087.4","0.0"
"ACCD-SQL-Prod","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","52.36","2.10","93.75","15.99","2018-09-24 04:21:19","188.7","0.0","2087.4","0.0"
"PSBD-ProdSQL1","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","61.62","2.61","96.15","25.98","2018-07-06 10:28:24","191.0","0.0","151.6","0.0"
"VEPARDSGIS1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","DPS","52.69","2.11","96.43","28.02","2017-10-31 14:26:44","200.8","0.0","-141.3","0.0"
"VEPARDSGIS1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","52.69","2.11","96.43","28.02","2017-10-31 14:26:44","200.8","0.0","-141.3","0.0"
"JUD-ONP-DB01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","86.05","7.17","99.01","100.80","2018-08-28 08:14:27","205.6","0.0","4183.1","0.0"
"JUD-ONP-DB01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","86.05","7.17","99.01","100.80","2018-08-28 08:14:27","205.6","0.0","4183.1","0.0"
"VTADS-Thyme","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","76.01","4.17","98.21","55.84","2018-08-28 08:14:29","208.5","0.0","19.0","0.0"
"VTADS-Thyme","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","76.01","4.17","98.21","55.84","2018-08-28 08:14:29","208.5","0.0","19.0","0.0"
"ANR-testweb","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ANR","51.14","2.05","96.57","29.12","2018-09-23 16:00:39","210.2","0.0","213.0","0.0"
"ANR-testweb","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","51.14","2.05","96.57","29.12","2018-09-23 16:00:39","210.2","0.0","213.0","0.0"
"ANR-TestSP","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ANR","41.13","1.70","88.87","8.99","2018-09-23 16:00:38","215.1","0.0","3700.5","0.0"
"ANR-TestSP","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","41.13","1.70","88.87","8.99","2018-09-23 16:00:38","215.1","0.0","3700.5","0.0"
"DPSENDPOINT","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","DPS","7.01","1.08","73.73","3.81","2017-10-24 08:45:30","220.0","0.0","-1345.6","0.0"
"DPSENDPOINT","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","7.01","1.08","73.73","3.81","2017-10-24 08:45:30","220.0","0.0","-1345.6","0.0"
"ENT-IEM-SQL","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ADS","84.44","6.43","96.72","30.48","2018-08-18 16:14:22","222.0","0.0","-88.5","0.0"
"ENT-IEM-SQL","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","84.44","6.43","96.72","30.48","2018-08-18 16:14:22","222.0","0.0","-88.5","0.0"
"JUD-DW-Prod","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","87.07","7.73","98.54","68.32","2018-08-28 08:14:28","231.0","0.0","888.2","0.0"
"JUD-DW-Prod","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","87.07","7.73","98.54","68.32","2018-08-28 08:14:28","231.0","0.0","888.2","0.0"
"VEPARDSTESTDB1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","DPS","47.56","1.91","94.99","19.94","2017-10-29 15:21:09","233.6","0.0","157.7","0.0"
"VEPARDSTESTDB1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","47.56","1.91","94.99","19.94","2017-10-29 15:21:09","233.6","0.0","157.7","0.0"
"ENT-SEP","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ADS","22.84","1.30","85.89","7.09","2018-08-18 16:13:04","240.9","0.0","-967.1","0.0"
"ENT-SEP","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","22.84","1.30","85.89","7.09","2018-08-18 16:13:04","240.9","0.0","-967.1","0.0"
"PSBD-DevSql1","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","64.14","2.79","94.98","19.93","2018-07-06 10:28:23","243.5","0.0","1360.7","0.0"
"SAS-RICOH","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","52.80","2.12","92.85","13.99","2018-08-18 16:16:13","268.5","0.0","3973.6","0.0"
"E911-DC1","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","E911","49.08","1.96","94.91","19.65","2018-07-27 14:18:20","284.2","0.0","93.8","0.0"
"E911-DC1","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","49.08","1.96","94.91","19.65","2018-07-27 14:18:20","284.2","0.0","93.8","0.0"
"DPSSQLENT2","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","DPS","34.11","1.52","91.18","11.34","2018-01-08 07:36:15","296.6","0.0","-119.8","0.0"
"DPSSQLENT2","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","34.11","1.52","91.18","11.34","2018-01-08 07:36:15","296.6","0.0","-119.8","0.0"
"VDOL-IUS-DEV-DB","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","VDOL","84.25","6.35","97.97","49.25","2018-07-26 20:16:03","306.1","0.0","7441.7","0.0"
"VDOL-IUS-DEV-DB","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","84.25","6.35","97.97","49.25","2018-07-26 20:16:03","306.1","0.0","7441.7","0.0"
"ENT-WSUS","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ADS","54.44","2.20","96.50","28.61","2018-08-18 16:13:04","307.8","0.0","2640.1","0.0"
"ENT-WSUS","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","54.44","2.20","96.50","28.61","2018-08-18 16:13:04","307.8","0.0","2640.1","0.0"
"WSUSHQ","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","DPS","31.45","1.46","94.62","18.58","2017-10-26 08:18:18","329.5","0.0","193.3","0.0"
"WSUSHQ","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","31.45","1.46","94.62","18.58","2017-10-26 08:18:18","329.5","0.0","193.3","0.0"
"ANR-TestSQL","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ANR","80.74","5.19","96.91","32.40","2018-09-24 04:20:21","376.7","0.0","2730.1","0.0"
"ANR-TestSQL","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","80.74","5.19","96.91","32.40","2018-09-24 04:20:21","376.7","0.0","2730.1","0.0"
"eagmwsus01","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","TV Two Weeks","Global","16.47","1.20","93.76","16.02","2018-03-27 13:05:29","398.7","0.0","468.2","0.0"
"JUD-DW-Dev","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","83.65","6.12","97.49","39.88","2018-08-28 08:14:28","403.9","0.0","1810.1","0.0"
"JUD-DW-Dev","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","83.65","6.12","97.49","39.88","2018-08-28 08:14:28","403.9","0.0","1810.1","0.0"
"ENT-LDMS-Core","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ADS","33.72","1.51","94.08","16.90","2018-08-18 16:14:22","533.5","0.0","2236.6","0.0"
"ENT-LDMS-Core","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","33.72","1.51","94.08","16.90","2018-08-18 16:14:22","533.5","0.0","2236.6","0.0"
"ERP-DNS03","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","43.18","1.76","95.65","23.01","2017-10-24 07:25:16","542.2","0.0","25.3","0.0"
"ENT-IEM-CORE","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ADS","32.68","1.49","93.82","16.18","2018-08-18 16:14:22","602.7","0.0","445.8","0.0"
"ENT-IEM-CORE","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","32.68","1.49","93.82","16.18","2018-08-18 16:14:22","602.7","0.0","445.8","0.0"
"JUD-EFILE-APP01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","47.69","1.91","96.29","26.99","2018-08-28 08:14:27","612.8","0.0","371.1","0.0"
"JUD-EFILE-APP01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","47.69","1.91","96.29","26.99","2018-08-28 08:14:27","612.8","0.0","371.1","0.0"
"ERP-DNS05","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ERP","40.38","1.68","95.37","21.61","2018-06-22 12:07:21","618.6","0.0","524.1","0.0"
"ERP-DNS05","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","40.38","1.68","95.37","21.61","2018-06-22 12:07:21","618.6","0.0","524.1","0.0"
"ACCD-DHCD","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ACCD","22.98","1.30","94.55","18.35","2018-09-24 04:21:19","628.9","0.0","614.8","0.0"
"ACCD-DHCD","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","22.98","1.30","94.55","18.35","2018-09-24 04:21:19","628.9","0.0","614.8","0.0"
"DPSLPR","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","DPS","57.29","2.34","96.56","29.09","2017-10-30 08:36:36","633.3","0.0","-107.0","0.0"
"DPSLPR","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","57.29","2.34","96.56","29.09","2017-10-30 08:36:36","633.3","0.0","-107.0","0.0"
"AGR-DBProd2012","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","AGR","41.55","1.71","88.12","8.42","2018-08-17 10:08:35","659.6","0.0","-449.3","0.0"
"AGR-DBProd2012","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","41.55","1.71","88.12","8.42","2018-08-17 10:08:35","659.6","0.0","-449.3","0.0"
"ENT-SP-SQL","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ADS","36.12","1.57","86.95","7.66","2018-08-18 16:15:01","881.1","0.0","19567.0","0.0"
"ENT-SP-SQL","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","36.12","1.57","86.95","7.66","2018-08-18 16:15:01","881.1","0.0","19567.0","0.0"
"Spock","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","AGO","44.71","1.81","95.41","21.77","2018-07-27 14:17:55","961.5","0.0","142.4","0.0"
"Spock","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","44.71","1.81","95.41","21.77","2018-07-27 14:17:55","961.5","0.0","142.4","0.0"
"DPSSQLENT1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","DPS","47.26","1.90","95.46","22.05","2018-01-29 08:34:05","986.3","0.0","126.1","0.0"
"DPSSQLENT1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","47.26","1.90","95.46","22.05","2018-01-29 08:34:05","986.3","0.0","126.1","0.0"
"EDU-FS2","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","EDU","56.05","2.28","96.83","31.58","2018-08-24 14:30:32","1122.4","0.0","402.9","0.0"
"EDU-FS2","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","56.05","2.28","96.83","31.58","2018-08-24 14:30:32","1122.4","0.0","402.9","0.0"
"DPSDFS3","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","DPS","21.81","1.28","94.59","18.48","2017-10-27 08:24:27","1382.1","0.0","-6.0","0.0"
"DPSDFS3","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","21.81","1.28","94.59","18.48","2017-10-27 08:24:27","1382.1","0.0","-6.0","0.0"
"EDU-FS1","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","EDU","36.68","1.58","95.44","21.95","2018-08-24 14:30:32","1446.2","0.0","963.3","0.0"
"EDU-FS1","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","36.68","1.58","95.44","21.95","2018-08-24 14:30:32","1446.2","0.0","963.3","0.0"
"DPSSQLENT","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","DPS","19.16","1.24","85.97","7.13","2018-01-21 21:27:49","2045.6","0.0","126.6","0.0"
"DPSSQLENT","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","19.16","1.24","85.97","7.13","2018-01-21 21:27:49","2045.6","0.0","126.6","0.0"
"ENT-EXCH","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ADS","37.74","1.61","95.09","20.35","2018-07-12 11:51:38","3590.2","0.0","3481.7","0.0"
"ENT-EXCH","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","37.74","1.61","95.09","20.35","2018-07-12 11:51:38","3590.2","0.0","3481.7","0.0"
"DPSDFS2","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","DPS","26.59","1.36","94.42","17.93","2017-11-06 07:38:00","4110.0","0.0","1666.1","0.0"
"DPSDFS2","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","26.59","1.36","94.42","17.93","2017-11-06 07:38:00","4110.0","0.0","1666.1","0.0"
"DPSDFS","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","DPS","24.38","1.32","93.75","15.99","2018-01-05 14:09:48","5098.5","0.0","4959.5","0.0"
"DPSDFS","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","24.38","1.32","93.75","15.99","2018-01-05 14:09:48","5098.5","0.0","4959.5","0.0"
"ANR-SATURN","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ANR","19.67","1.24","93.09","14.46","2018-09-10 16:28:58","5322.4","0.0","5294.6","0.0"
"ANR-SATURN","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","19.67","1.24","93.09","14.46","2018-09-10 16:28:58","5322.4","0.0","5294.6","0.0"
"VCGIPRDAPP01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","VCGI","13.90","1.16","93.37","15.08","2018-07-25 11:42:40","5519.9","0.0","2743.8","0.0"
"VCGIPRDAPP01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","13.90","1.16","93.37","15.08","2018-07-25 11:42:40","5519.9","0.0","2743.8","0.0"
"ERP-PSRECCAT02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Day","ERP","37.63","1.60","76.03","4.17","2018-10-22 17:29:32","6139.3","0.0","-186244.9","0.0"
"ERP-PSRECCAT02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Day","Global","37.63","1.60","76.03","4.17","2018-10-22 17:29:32","6139.3","0.0","-186244.9","0.0"
"AGO-Troy","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","AGO","20.57","1.26","93.08","14.44","2018-07-27 14:17:55","7015.8","0.0","43019.8","0.0"
