Object Name,Object Type,Location,Cluster Location,SLA Domain,Organization,Data Reduction (%),Dedup Ratio,Logical Data Reduction (%),Logical Dedup Ratio,Protected On,Total Local Storage (GB),Total Archive Storage (GB),Local Storage Growth (MB/day),Archive Storage Growth (MB/day)
HRPRDWEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,62.79,2.69,96.62,29.58,11/13/2017 10:52,25.4,0,-51.9,0
HRPRDWEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,62.79,2.69,96.62,29.58,11/13/2017 10:52,25.4,0,-51.9,0
HRPRDWEB02,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,52.26,2.09,95.64,22.94,11/13/2017 10:52,32.8,0,32.7,0
HRPRDWEB02,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,52.26,2.09,95.64,22.94,11/13/2017 10:52,32.8,0,32.7,0
HRPRDWEB03,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,62.72,2.68,96.6,29.38,11/13/2017 10:52,25.6,0,-5.5,0
HRPRDWEB03,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,62.72,2.68,96.6,29.38,11/13/2017 10:52,25.6,0,-5.5,0
HRRPTDEVAPP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,72.34,3.62,97.75,44.49,10/29/2017 15:54,37.2,0,-2.9,0
HRRPTDEVAPP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,72.34,3.62,97.75,44.49,10/29/2017 15:54,37.2,0,-2.9,0
HRRPTDEVCRY01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,62.3,2.65,92.28,12.96,10/29/2017 15:54,66.3,0,588.5,0
HRRPTDEVCRY01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,62.3,2.65,92.28,12.96,10/29/2017 15:54,66.3,0,588.5,0
HRRPTDEVWEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,62.1,2.64,96.81,31.39,11/10/2017 9:16,23.9,0,2.9,0
HRRPTDEVWEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,62.1,2.64,96.81,31.39,11/10/2017 9:16,23.9,0,2.9,0
HRSBX1APP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,43.18,1.76,94.92,19.7,10/24/2017 8:28,83.9,0,-111.1,0
HRSBX1APP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,43.18,1.76,94.92,19.7,10/24/2017 8:28,83.9,0,-111.1,0
HRSBX1CRY01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,78.17,4.58,98.01,50.24,10/24/2017 8:28,15,0,-1073.3,0
HRSBX1CRY01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,78.17,4.58,98.01,50.24,10/24/2017 8:28,15,0,-1073.3,0
HRSBX1WEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,49.74,1.99,95.25,21.06,10/24/2017 8:28,35.7,0,-56.9,0
HRSBX1WEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,49.74,1.99,95.25,21.06,10/24/2017 8:28,35.7,0,-56.9,0
HRSBX2APP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,41.56,1.71,85.4,6.85,10/24/2017 8:28,293.2,0,2424.5,0
HRSBX2APP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,41.56,1.71,85.4,6.85,10/24/2017 8:28,293.2,0,2424.5,0
HRSBX2CRY01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,70.27,3.36,95.48,22.15,10/24/2017 8:28,36.4,0,-21.8,0
HRSBX2CRY01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,70.27,3.36,95.48,22.15,10/24/2017 8:28,36.4,0,-21.8,0
HRSBX2WEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,54.57,2.2,95.03,20.13,10/24/2017 8:28,37.3,0,-18.7,0
HRSBX2WEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,54.57,2.2,95.03,20.13,10/24/2017 8:28,37.3,0,-18.7,0
HRSBX3APP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,40.29,1.67,94.63,18.61,10/24/2017 8:28,88.9,0,-70.1,0
HRSBX3APP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,40.29,1.67,94.63,18.61,10/24/2017 8:28,88.9,0,-70.1,0
HRSBX3CRY01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,78.05,4.56,98,49.99,10/24/2017 8:28,15,0,-24.8,0
HRSBX3CRY01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,78.05,4.56,98,49.99,10/24/2017 8:28,15,0,-24.8,0
HRSBX3WEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,53.21,2.14,94.53,18.28,10/24/2017 8:28,41.1,0,-21.6,0
HRSBX3WEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,53.21,2.14,94.53,18.28,10/24/2017 8:28,41.1,0,-21.6,0
HRSBX4APP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,53.55,2.15,96.15,25.95,10/24/2017 8:28,46.3,0,8.1,0
HRSBX4APP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,53.55,2.15,96.15,25.95,10/24/2017 8:28,46.3,0,8.1,0
HRSBX4CRY01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,60.98,2.56,96.61,29.5,10/24/2017 8:28,25.5,0,-696.8,0
HRSBX4CRY01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,60.98,2.56,96.61,29.5,10/24/2017 8:28,25.5,0,-696.8,0
HRSBX4WEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,51.22,2.05,95.58,22.65,10/24/2017 8:28,33.2,0,26,0
HRSBX4WEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,51.22,2.05,95.58,22.65,10/24/2017 8:28,33.2,0,26,0
HRSBX8CRY01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,82.25,5.64,98.82,84.53,10/24/2017 8:28,17.1,0,0,0
HRSBX8CRY01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,82.25,5.64,98.82,84.53,10/24/2017 8:28,17.1,0,0,0
HRUATAPP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,53.3,2.14,96.37,27.53,10/23/2017 7:38,64.4,0,27.7,0
HRUATAPP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,53.3,2.14,96.37,27.53,10/23/2017 7:38,64.4,0,27.7,0
HRUATAPP02,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,60.37,2.52,96.68,30.16,10/23/2017 7:38,54.8,0,-25.3,0
HRUATAPP02,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,60.37,2.52,96.68,30.16,10/23/2017 7:38,54.8,0,-25.3,0
HRUATCRY01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,58.44,2.41,96.23,26.56,10/23/2017 7:38,28.3,0,404.6,0
HRUATCRY01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,58.44,2.41,96.23,26.56,10/23/2017 7:38,28.3,0,404.6,0
HRUATREP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,57.24,2.34,96.19,26.22,10/23/2017 7:38,28.7,0,-10.2,0
HRUATREP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,57.24,2.34,96.19,26.22,10/23/2017 7:38,28.7,0,-10.2,0
HRUATWEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,49.7,1.99,95.67,23.12,10/23/2017 7:38,32.5,0,-5.5,0
HRUATWEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,49.7,1.99,95.67,23.12,10/23/2017 7:38,32.5,0,-5.5,0
HRUATWEB02,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,47.16,1.89,95.41,21.78,10/23/2017 7:38,34.5,0,-1.8,0
HRUATWEB02,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,47.16,1.89,95.41,21.78,10/23/2017 7:38,34.5,0,-1.8,0
HRUATWEB03,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,49.56,1.98,95.65,23,10/23/2017 7:38,32.7,0,-48.8,0
HRUATWEB03,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,49.56,1.98,95.65,23,10/23/2017 7:38,32.7,0,-48.8,0
JBECKER-VM,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,78.74,4.7,97.85,46.59,10/24/2017 8:27,8.6,0,-2.2,0
JBECKER-VM,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,78.74,4.7,97.85,46.59,10/24/2017 8:27,8.6,0,-2.2,0
JHARRIS-VM,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,78.38,4.63,98.32,59.46,10/24/2017 8:27,13.5,0,6,0
JHARRIS-VM,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,78.38,4.63,98.32,59.46,10/24/2017 8:27,13.5,0,6,0
kentest2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,88.07,8.38,99.12,114.17,10/6/2017 14:37,7.1,0,0.1,0
kentest2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,88.07,8.38,99.12,114.17,10/6/2017 14:37,7.1,0,0.1,0
KJAQUISH-VM,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,79.82,4.96,98.47,65.45,10/24/2017 8:27,12.3,0,4.7,0
KJAQUISH-VM,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,79.82,4.96,98.47,65.45,10/24/2017 8:27,12.3,0,4.7,0
KSEWELL-VM,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,96.25,26.64,99.74,384.06,10/24/2017 8:27,2.1,0,0.3,0
KSEWELL-VM,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,96.25,26.64,99.74,384.06,10/24/2017 8:27,2.1,0,0.3,0
KWAKEFIELD-VM,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,69.03,3.23,97.83,46,10/24/2017 8:27,17.5,0,0.5,0
KWAKEFIELD-VM,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,69.03,3.23,97.83,46,10/24/2017 8:27,17.5,0,0.5,0
MBUTRYMAN-VM,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,57.57,2.36,96.7,30.28,10/24/2017 8:27,26.6,0,9.1,0
MBUTRYMAN-VM,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,57.57,2.36,96.7,30.28,10/24/2017 8:27,26.6,0,9.1,0
NCOLLINS-VM,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,64.72,2.83,97.15,35.04,10/24/2017 8:27,10.7,0,-19.1,0
NCOLLINS-VM,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,64.72,2.83,97.15,35.04,10/24/2017 8:27,10.7,0,-19.1,0
Panorama-8,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,99.42,171.21,99.96,2568.09,10/6/2017 14:37,13.4,0,0,0
Panorama-8,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,99.42,171.21,99.96,2568.09,10/6/2017 14:37,13.4,0,0,0
PA-VM-8.0-01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,94.64,18.64,99.64,279.59,10/6/2017 14:37,3.5,0,0,0
PA-VM-8.0-01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,94.64,18.64,99.64,279.59,10/6/2017 14:37,3.5,0,0,0
PBROOKS-VM,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,66.09,2.95,97.2,35.72,10/24/2017 8:27,11.3,0,0.4,0
PBROOKS-VM,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,66.09,2.95,97.2,35.72,10/24/2017 8:27,11.3,0,0.4,0
ph-CentOS7-firebrand,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,98.05,51.38,99.87,753,10/6/2017 14:37,1.1,0,0.1,0
ph-CentOS7-firebrand,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,98.05,51.38,99.87,753,10/6/2017 14:37,1.1,0,0.1,0
ph-CentOS7-wavemaker,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,98.14,53.86,99.73,372.12,10/6/2017 14:37,2,0,-0.7,0
ph-CentOS7-wavemaker,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,98.14,53.86,99.73,372.12,10/6/2017 14:37,2,0,-0.7,0
ph-CentOS7-zealot,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,96.36,27.5,99.55,219.84,10/6/2017 14:37,3.9,0,0,0
ph-CentOS7-zealot,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,96.36,27.5,99.55,219.84,10/6/2017 14:37,3.9,0,0,0
TAX-CHAINB1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,97.07,34.09,99.78,464.94,10/23/2017 7:46,33.1,0,-104.2,0
TAX-CHAINB1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,97.07,34.09,99.78,464.94,10/23/2017 7:46,33.1,0,-104.2,0
Tax-Checks02,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,51.86,2.08,95.17,20.69,1/26/2018 11:53,98.1,0,164.8,0
Tax-Checks02,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,51.86,2.08,95.17,20.69,1/26/2018 11:53,98.1,0,164.8,0
TAX-DC01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,70.59,3.4,96.64,29.73,1/26/2018 11:54,40.5,0,101.8,0
TAX-DC01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,70.59,3.4,96.64,29.73,1/26/2018 11:54,40.5,0,101.8,0
TAX-DC02,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,67,3.03,94.28,17.48,1/24/2018 10:02,73.7,0,901.3,0
TAX-DC02,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,67,3.03,94.28,17.48,1/24/2018 10:02,73.7,0,901.3,0
TAX-DC03,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,75.55,4.09,97.4,38.46,1/24/2018 10:02,31.3,0,-17.5,0
TAX-DC03,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,75.55,4.09,97.4,38.46,1/24/2018 10:02,31.3,0,-17.5,0
TAX-FFWEB-P1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,70.16,3.35,94.88,19.52,6/25/2018 10:50,88,0,1380.4,0
TAX-FFWEB-P1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,70.16,3.35,94.88,19.52,6/25/2018 10:50,88,0,1380.4,0
TAX-FFWEB-S1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,63.42,2.73,96.55,29.02,3/22/2018 8:19,51.8,0,33.9,0
TAX-FFWEB-S1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,63.42,2.73,96.55,29.02,3/22/2018 8:19,51.8,0,33.9,0
Tax-Files01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,41.9,1.72,95.77,23.63,2/2/2018 9:22,2732.8,0,2254.5,0
Tax-Files01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,41.9,1.72,95.77,23.63,2/2/2018 9:22,2732.8,0,2254.5,0
Tax-FPDEV01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,64.89,2.85,95.92,24.54,10/27/2017 8:35,30.6,0,-39.1,0
Tax-FPDEV01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,64.89,2.85,95.92,24.54,10/27/2017 8:35,30.6,0,-39.1,0
Tax-FPPRD01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,59.61,2.48,95.4,21.72,1/26/2018 12:06,34.6,0,-30,0
Tax-FPPRD01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,59.61,2.48,95.4,21.72,1/26/2018 12:06,34.6,0,-30,0
Tax-FPPRD02,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,38.46,1.62,95.53,22.35,1/24/2018 10:02,36,0,6.6,0
Tax-FPPRD02,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,38.46,1.62,95.53,22.35,1/24/2018 10:02,36,0,6.6,0
Tax-FPTST01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,64.3,2.8,95.8,23.78,10/27/2017 8:35,31.6,0,30.1,0
Tax-FPTST01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,64.3,2.8,95.8,23.78,10/27/2017 8:35,31.6,0,30.1,0
TAX-GTFCR1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,51.78,2.07,91.88,12.31,1/31/2018 9:20,122.1,0,-178.8,0
TAX-GTFCR1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,51.78,2.07,91.88,12.31,1/31/2018 9:20,122.1,0,-178.8,0
TAX-GTFILE1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,77.09,4.36,98.3,58.73,1/31/2018 9:20,81.4,0,-14.1,0
TAX-GTFILE1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,77.09,4.36,98.3,58.73,1/31/2018 9:20,81.4,0,-14.1,0
TAX-GTFILE2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,73.61,3.79,97.84,46.37,1/30/2018 14:51,64.8,0,-25.5,0
TAX-GTFILE2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,73.61,3.79,97.84,46.37,1/30/2018 14:51,64.8,0,-25.5,0
TAX-GTFILE3,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,74.02,3.85,97.78,45.03,1/30/2018 8:40,39.6,0,99.9,0
TAX-GTFILE3,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,74.02,3.85,97.78,45.03,1/30/2018 8:40,39.6,0,99.9,0
TAX-GTPROD1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,60.22,2.51,93.02,14.32,1/30/2018 8:40,56.2,0,50.2,0
TAX-GTPROD1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,60.22,2.51,93.02,14.32,1/30/2018 8:40,56.2,0,50.2,0
TAX-GTPROD2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,58.72,2.42,95.19,20.8,1/30/2018 8:40,36.1,0,4.2,0
TAX-GTPROD2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,58.72,2.42,95.19,20.8,1/30/2018 8:40,36.1,0,4.2,0
TAX-GTPROD3,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,57.11,2.33,95.05,20.2,1/26/2018 10:07,37.2,0,83.7,0
TAX-GTPROD3,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,57.11,2.33,95.05,20.2,1/26/2018 10:07,37.2,0,83.7,0
TAX-GTPROD4,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,56.68,2.31,94.98,19.93,1/26/2018 10:07,37.7,0,90.2,0
TAX-GTPROD4,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,56.68,2.31,94.98,19.93,1/26/2018 10:07,37.7,0,90.2,0
TAX-GTSTAGE1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,46.77,1.88,93.33,14.99,1/26/2018 10:07,50.2,0,35.8,0
TAX-GTSTAGE1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,46.77,1.88,93.33,14.99,1/26/2018 10:07,50.2,0,35.8,0
TAX-GTSTAGE2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,48.23,1.93,93.65,15.76,1/26/2018 10:07,47.7,0,-168.7,0
TAX-GTSTAGE2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,48.23,1.93,93.65,15.76,1/26/2018 10:07,47.7,0,-168.7,0
TAX-GTSTAGE3,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,52.44,2.1,94.15,17.09,1/26/2018 9:30,44,0,-115.1,0
TAX-GTSTAGE3,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,52.44,2.1,94.15,17.09,1/26/2018 9:30,44,0,-115.1,0
TAX-GTSTAGE4,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,37.2,1.59,92.33,13.04,1/26/2018 9:30,57.6,0,-111.3,0
TAX-GTSTAGE4,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,37.2,1.59,92.33,13.04,1/26/2018 9:30,57.6,0,-111.3,0
TAX-GTTAPPROD1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,56.48,2.3,94.61,18.54,1/24/2018 9:55,40.5,0,-11,0
TAX-GTTAPPROD1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,56.48,2.3,94.61,18.54,1/24/2018 9:55,40.5,0,-11,0
TAX-GTTAPPROD2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,53.79,2.16,94.26,17.42,1/24/2018 9:55,43.1,0,30.2,0
TAX-GTTAPPROD2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,53.79,2.16,94.26,17.42,1/24/2018 9:55,43.1,0,30.2,0
TAX-GTTAPSTAGE1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,56.04,2.27,94.63,18.63,1/24/2018 9:55,40.3,0,-29.4,0
TAX-GTTAPSTAGE1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,56.04,2.27,94.63,18.63,1/24/2018 9:55,40.3,0,-29.4,0
TAX-GTTAPSTAGE2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,56.49,2.3,94.68,18.79,1/24/2018 9:55,40,0,-0.7,0
TAX-GTTAPSTAGE2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,56.49,2.3,94.68,18.79,1/24/2018 9:55,40,0,-0.7,0
TAX-GTTAPWEBP1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,66.08,2.95,96.42,27.91,1/24/2018 9:55,26.9,0,-5.1,0
TAX-GTTAPWEBP1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,66.08,2.95,96.42,27.91,1/24/2018 9:55,26.9,0,-5.1,0
TAX-GTTAPWEBP2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,65.18,2.87,96.28,26.91,1/24/2018 9:55,27.9,0,2.3,0
TAX-GTTAPWEBP2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,65.18,2.87,96.28,26.91,1/24/2018 9:55,27.9,0,2.3,0
TAX-GTTAPWEBS1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,68.95,3.22,96.78,31.06,1/24/2018 9:55,25.9,0,69.7,0
TAX-GTTAPWEBS1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,68.95,3.22,96.78,31.06,1/24/2018 9:55,25.9,0,69.7,0
TAX-GTTAPWEBS2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,66.99,3.03,96.53,28.79,1/24/2018 9:55,26.1,0,2.6,0
TAX-GTTAPWEBS2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,66.99,3.03,96.53,28.79,1/24/2018 9:55,26.1,0,2.6,0
